"","eng","Day","state","cumulative","add"
"10451","Stuttgart",2020-06-06,"Baden-Württemberg",1484,5
"10452","Stuttgart",2020-06-07,"Baden-Württemberg",1488,4
"10453","Stuttgart",2020-06-08,"Baden-Württemberg",1491,3
"10454","Stuttgart",2020-06-09,"Baden-Württemberg",1492,1
"10455","Stuttgart",2020-06-10,"Baden-Württemberg",1493,1
"10456","Stuttgart",2020-06-11,"Baden-Württemberg",1493,0
"10457","Stuttgart",2020-06-12,"Baden-Württemberg",1495,2
"10458","Stuttgart",2020-06-13,"Baden-Württemberg",1495,0
"10459","Stuttgart",2020-06-14,"Baden-Württemberg",1497,2
"10460","Stuttgart",2020-06-15,"Baden-Württemberg",1499,2
"10461","Stuttgart",2020-06-16,"Baden-Württemberg",1502,3
"10462","Stuttgart",2020-06-17,"Baden-Württemberg",1506,4
"10463","Stuttgart",2020-06-18,"Baden-Württemberg",1510,4
"10464","Stuttgart",2020-06-19,"Baden-Württemberg",1517,7
"10465","Stuttgart",2020-06-20,"Baden-Württemberg",1519,2
"10466","Stuttgart",2020-06-21,"Baden-Württemberg",1519,0
"10467","Stuttgart",2020-06-22,"Baden-Württemberg",1519,0
"10468","Stuttgart",2020-06-23,"Baden-Württemberg",1521,2
"10469","Stuttgart",2020-06-24,"Baden-Württemberg",1521,0
"10470","Stuttgart",2020-06-25,"Baden-Württemberg",1525,4
"10471","Stuttgart",2020-06-26,"Baden-Württemberg",1530,5
"10472","Stuttgart",2020-06-27,"Baden-Württemberg",1533,3
"10473","Stuttgart",2020-06-28,"Baden-Württemberg",1533,0
"10474","Stuttgart",2020-06-29,"Baden-Württemberg",1533,0
"10475","Stuttgart",2020-06-30,"Baden-Württemberg",1534,1
"10476","Stuttgart",2020-07-01,"Baden-Württemberg",1539,5
"10477","Stuttgart",2020-07-02,"Baden-Württemberg",1539,0
"10478","Stuttgart",2020-07-03,"Baden-Württemberg",1542,3
"10479","Stuttgart",2020-07-04,"Baden-Württemberg",1542,0
"10480","Stuttgart",2020-07-05,"Baden-Württemberg",1542,0
"10481","Stuttgart",2020-07-06,"Baden-Württemberg",1550,8
"10482","Stuttgart",2020-07-07,"Baden-Württemberg",1550,0
"10483","Stuttgart",2020-07-08,"Baden-Württemberg",1553,3
"10484","Stuttgart",2020-07-09,"Baden-Württemberg",1561,8
"10485","Stuttgart",2020-07-10,"Baden-Württemberg",1566,5
"10486","Stuttgart",2020-07-11,"Baden-Württemberg",1566,0
"10487","Stuttgart",2020-07-12,"Baden-Württemberg",1571,5
"10488","Stuttgart",2020-07-13,"Baden-Württemberg",1583,12
"10489","Stuttgart",2020-07-14,"Baden-Württemberg",1588,5
"10490","Stuttgart",2020-07-15,"Baden-Württemberg",1595,7
"10491","Stuttgart",2020-07-16,"Baden-Württemberg",1603,8
"10492","Stuttgart",2020-07-17,"Baden-Württemberg",1612,9
"10493","Stuttgart",2020-07-18,"Baden-Württemberg",1616,4
"10494","Stuttgart",2020-07-19,"Baden-Württemberg",1621,5
"10495","Stuttgart",2020-07-20,"Baden-Württemberg",1629,8
"10496","Stuttgart",2020-07-21,"Baden-Württemberg",1633,4
"10497","Stuttgart",2020-07-22,"Baden-Württemberg",1636,3
"10498","Stuttgart",2020-07-23,"Baden-Württemberg",1638,2
"10499","Stuttgart",2020-07-24,"Baden-Württemberg",1641,3
"10500","Stuttgart",2020-07-25,"Baden-Württemberg",1642,1
"10501","Stuttgart",2020-07-26,"Baden-Württemberg",1644,2
"10502","Stuttgart",2020-07-27,"Baden-Württemberg",1645,1
"10503","Stuttgart",2020-07-28,"Baden-Württemberg",1650,5
"10504","Stuttgart",2020-07-29,"Baden-Württemberg",1653,3
"10505","Stuttgart",2020-07-30,"Baden-Württemberg",1656,3
"10506","Stuttgart",2020-07-31,"Baden-Württemberg",1661,5
"10507","Stuttgart",2020-08-01,"Baden-Württemberg",1665,4
"10508","Stuttgart",2020-08-02,"Baden-Württemberg",1667,2
"10509","Stuttgart",2020-08-03,"Baden-Württemberg",1671,4
"10510","Stuttgart",2020-08-04,"Baden-Württemberg",1674,3
"10511","Stuttgart",2020-08-05,"Baden-Württemberg",1687,13
"10512","Stuttgart",2020-08-06,"Baden-Württemberg",1693,6
"10513","Stuttgart",2020-08-07,"Baden-Württemberg",1702,9
"10514","Stuttgart",2020-08-08,"Baden-Württemberg",1709,7
"10515","Stuttgart",2020-08-09,"Baden-Württemberg",1710,1
"10516","Stuttgart",2020-08-10,"Baden-Württemberg",1718,8
"10517","Stuttgart",2020-08-11,"Baden-Württemberg",1731,13
"10518","Stuttgart",2020-08-12,"Baden-Württemberg",1736,5
"10519","Stuttgart",2020-08-13,"Baden-Württemberg",1745,9
"10520","Stuttgart",2020-08-14,"Baden-Württemberg",1754,9
"10521","Stuttgart",2020-08-15,"Baden-Württemberg",1759,5
"10522","Trier",2020-03-02,"Rheinland-Pfalz",0,NA
"10523","Trier",2020-03-03,"Rheinland-Pfalz",0,0
"10524","Trier",2020-03-04,"Rheinland-Pfalz",0,0
"10525","Trier",2020-03-05,"Rheinland-Pfalz",0,0
"10526","Trier",2020-03-06,"Rheinland-Pfalz",0,0
"10527","Trier",2020-03-07,"Rheinland-Pfalz",0,0
"10528","Trier",2020-03-08,"Rheinland-Pfalz",0,0
"10529","Trier",2020-03-09,"Rheinland-Pfalz",0,0
"10530","Trier",2020-03-10,"Rheinland-Pfalz",0,0
"10531","Trier",2020-03-11,"Rheinland-Pfalz",0,0
"10532","Trier",2020-03-12,"Rheinland-Pfalz",3,3
"10533","Trier",2020-03-13,"Rheinland-Pfalz",3,0
"10534","Trier",2020-03-14,"Rheinland-Pfalz",3,0
"10535","Trier",2020-03-15,"Rheinland-Pfalz",6,3
"10536","Trier",2020-03-16,"Rheinland-Pfalz",7,1
"10537","Trier",2020-03-17,"Rheinland-Pfalz",10,3
"10538","Trier",2020-03-18,"Rheinland-Pfalz",11,1
"10539","Trier",2020-03-19,"Rheinland-Pfalz",12,1
"10540","Trier",2020-03-20,"Rheinland-Pfalz",12,0
"10541","Trier",2020-03-21,"Rheinland-Pfalz",16,4
"10542","Trier",2020-03-22,"Rheinland-Pfalz",20,4
"10543","Trier",2020-03-23,"Rheinland-Pfalz",21,1
"10544","Trier",2020-03-24,"Rheinland-Pfalz",24,3
"10545","Trier",2020-03-25,"Rheinland-Pfalz",24,0
"10546","Trier",2020-03-26,"Rheinland-Pfalz",29,5
"10547","Trier",2020-03-27,"Rheinland-Pfalz",37,8
"10548","Trier",2020-03-28,"Rheinland-Pfalz",43,6
"10549","Trier",2020-03-29,"Rheinland-Pfalz",56,13
"10550","Trier",2020-03-30,"Rheinland-Pfalz",59,3
"10551","Trier",2020-03-31,"Rheinland-Pfalz",60,1
"10552","Trier",2020-04-01,"Rheinland-Pfalz",65,5
"10553","Trier",2020-04-02,"Rheinland-Pfalz",69,4
"10554","Trier",2020-04-03,"Rheinland-Pfalz",71,2
"10555","Trier",2020-04-04,"Rheinland-Pfalz",71,0
"10556","Trier",2020-04-05,"Rheinland-Pfalz",72,1
"10557","Trier",2020-04-06,"Rheinland-Pfalz",75,3
"10558","Trier",2020-04-07,"Rheinland-Pfalz",81,6
"10559","Trier",2020-04-08,"Rheinland-Pfalz",82,1
"10560","Trier",2020-04-09,"Rheinland-Pfalz",83,1
"10561","Trier",2020-04-10,"Rheinland-Pfalz",83,0
"10562","Trier",2020-04-11,"Rheinland-Pfalz",83,0
"10563","Trier",2020-04-12,"Rheinland-Pfalz",88,5
"10564","Trier",2020-04-13,"Rheinland-Pfalz",90,2
"10565","Trier",2020-04-14,"Rheinland-Pfalz",90,0
"10566","Trier",2020-04-15,"Rheinland-Pfalz",90,0
"10567","Trier",2020-04-16,"Rheinland-Pfalz",92,2
"10568","Trier",2020-04-17,"Rheinland-Pfalz",94,2
"10569","Trier",2020-04-18,"Rheinland-Pfalz",94,0
"10570","Trier",2020-04-19,"Rheinland-Pfalz",94,0
"10571","Trier",2020-04-20,"Rheinland-Pfalz",94,0
"10572","Trier",2020-04-21,"Rheinland-Pfalz",94,0
"10573","Trier",2020-04-22,"Rheinland-Pfalz",94,0
"10574","Trier",2020-04-23,"Rheinland-Pfalz",94,0
"10575","Trier",2020-04-24,"Rheinland-Pfalz",96,2
"10576","Trier",2020-04-25,"Rheinland-Pfalz",96,0
"10577","Trier",2020-04-26,"Rheinland-Pfalz",96,0
"10578","Trier",2020-04-27,"Rheinland-Pfalz",96,0
"10579","Trier",2020-04-28,"Rheinland-Pfalz",96,0
"10580","Trier",2020-04-29,"Rheinland-Pfalz",97,1
"10581","Trier",2020-04-30,"Rheinland-Pfalz",99,2
"10582","Trier",2020-05-01,"Rheinland-Pfalz",99,0
"10583","Trier",2020-05-02,"Rheinland-Pfalz",99,0
"10584","Trier",2020-05-03,"Rheinland-Pfalz",99,0
"10585","Trier",2020-05-04,"Rheinland-Pfalz",99,0
"10586","Trier",2020-05-05,"Rheinland-Pfalz",99,0
"10587","Trier",2020-05-06,"Rheinland-Pfalz",100,1
"10588","Trier",2020-05-07,"Rheinland-Pfalz",100,0
"10589","Trier",2020-05-08,"Rheinland-Pfalz",100,0
"10590","Trier",2020-05-09,"Rheinland-Pfalz",100,0
"10591","Trier",2020-05-10,"Rheinland-Pfalz",100,0
"10592","Trier",2020-05-11,"Rheinland-Pfalz",100,0
"10593","Trier",2020-05-12,"Rheinland-Pfalz",100,0
"10594","Trier",2020-05-13,"Rheinland-Pfalz",100,0
"10595","Trier",2020-05-14,"Rheinland-Pfalz",101,1
"10596","Trier",2020-05-15,"Rheinland-Pfalz",101,0
"10597","Trier",2020-05-16,"Rheinland-Pfalz",101,0
"10598","Trier",2020-05-17,"Rheinland-Pfalz",101,0
"10599","Trier",2020-05-18,"Rheinland-Pfalz",101,0
"10600","Trier",2020-05-19,"Rheinland-Pfalz",101,0
"10601","Trier",2020-05-20,"Rheinland-Pfalz",101,0
"10602","Trier",2020-05-21,"Rheinland-Pfalz",101,0
"10603","Trier",2020-05-22,"Rheinland-Pfalz",102,1
"10604","Trier",2020-05-23,"Rheinland-Pfalz",102,0
"10605","Trier",2020-05-24,"Rheinland-Pfalz",102,0
"10606","Trier",2020-05-25,"Rheinland-Pfalz",102,0
"10607","Trier",2020-05-26,"Rheinland-Pfalz",102,0
"10608","Trier",2020-05-27,"Rheinland-Pfalz",102,0
"10609","Trier",2020-05-28,"Rheinland-Pfalz",102,0
"10610","Trier",2020-05-29,"Rheinland-Pfalz",102,0
"10611","Trier",2020-05-30,"Rheinland-Pfalz",102,0
"10612","Trier",2020-05-31,"Rheinland-Pfalz",102,0
"10613","Trier",2020-06-01,"Rheinland-Pfalz",102,0
"10614","Trier",2020-06-02,"Rheinland-Pfalz",102,0
"10615","Trier",2020-06-03,"Rheinland-Pfalz",102,0
"10616","Trier",2020-06-04,"Rheinland-Pfalz",102,0
"10617","Trier",2020-06-05,"Rheinland-Pfalz",102,0
"10618","Trier",2020-06-06,"Rheinland-Pfalz",102,0
"10619","Trier",2020-06-07,"Rheinland-Pfalz",102,0
"10620","Trier",2020-06-08,"Rheinland-Pfalz",102,0
"10621","Trier",2020-06-09,"Rheinland-Pfalz",102,0
"10622","Trier",2020-06-10,"Rheinland-Pfalz",102,0
"10623","Trier",2020-06-11,"Rheinland-Pfalz",102,0
"10624","Trier",2020-06-12,"Rheinland-Pfalz",102,0
"10625","Trier",2020-06-13,"Rheinland-Pfalz",102,0
"10626","Trier",2020-06-14,"Rheinland-Pfalz",102,0
"10627","Trier",2020-06-15,"Rheinland-Pfalz",102,0
"10628","Trier",2020-06-16,"Rheinland-Pfalz",102,0
"10629","Trier",2020-06-17,"Rheinland-Pfalz",103,1
"10630","Trier",2020-06-18,"Rheinland-Pfalz",103,0
"10631","Trier",2020-06-19,"Rheinland-Pfalz",103,0
"10632","Trier",2020-06-20,"Rheinland-Pfalz",103,0
"10633","Trier",2020-06-21,"Rheinland-Pfalz",103,0
"10634","Trier",2020-06-22,"Rheinland-Pfalz",103,0
"10635","Trier",2020-06-23,"Rheinland-Pfalz",103,0
"10636","Trier",2020-06-24,"Rheinland-Pfalz",103,0
"10637","Trier",2020-06-25,"Rheinland-Pfalz",103,0
"10638","Trier",2020-06-26,"Rheinland-Pfalz",103,0
"10639","Trier",2020-06-27,"Rheinland-Pfalz",103,0
"10640","Trier",2020-06-28,"Rheinland-Pfalz",103,0
"10641","Trier",2020-06-29,"Rheinland-Pfalz",103,0
"10642","Trier",2020-06-30,"Rheinland-Pfalz",103,0
"10643","Trier",2020-07-01,"Rheinland-Pfalz",104,1
"10644","Trier",2020-07-02,"Rheinland-Pfalz",104,0
"10645","Trier",2020-07-03,"Rheinland-Pfalz",104,0
"10646","Trier",2020-07-04,"Rheinland-Pfalz",104,0
"10647","Trier",2020-07-05,"Rheinland-Pfalz",105,1
"10648","Trier",2020-07-06,"Rheinland-Pfalz",105,0
"10649","Trier",2020-07-07,"Rheinland-Pfalz",105,0
"10650","Trier",2020-07-08,"Rheinland-Pfalz",106,1
"10651","Trier",2020-07-09,"Rheinland-Pfalz",106,0
"10652","Trier",2020-07-10,"Rheinland-Pfalz",112,6
"10653","Trier",2020-07-11,"Rheinland-Pfalz",113,1
"10654","Trier",2020-07-12,"Rheinland-Pfalz",114,1
"10655","Trier",2020-07-13,"Rheinland-Pfalz",117,3
"10656","Trier",2020-07-14,"Rheinland-Pfalz",117,0
"10657","Trier",2020-07-15,"Rheinland-Pfalz",119,2
"10658","Trier",2020-07-16,"Rheinland-Pfalz",119,0
"10659","Trier",2020-07-17,"Rheinland-Pfalz",120,1
"10660","Trier",2020-07-18,"Rheinland-Pfalz",123,3
"10661","Trier",2020-07-19,"Rheinland-Pfalz",123,0
"10662","Trier",2020-07-20,"Rheinland-Pfalz",123,0
"10663","Trier",2020-07-21,"Rheinland-Pfalz",123,0
"10664","Trier",2020-07-22,"Rheinland-Pfalz",124,1
"10665","Trier",2020-07-23,"Rheinland-Pfalz",124,0
"10666","Trier",2020-07-24,"Rheinland-Pfalz",124,0
"10667","Trier",2020-07-25,"Rheinland-Pfalz",124,0
"10668","Trier",2020-07-26,"Rheinland-Pfalz",124,0
"10669","Trier",2020-07-27,"Rheinland-Pfalz",124,0
"10670","Trier",2020-07-28,"Rheinland-Pfalz",125,1
"10671","Trier",2020-07-29,"Rheinland-Pfalz",128,3
"10672","Trier",2020-07-30,"Rheinland-Pfalz",128,0
"10673","Trier",2020-07-31,"Rheinland-Pfalz",128,0
"10674","Trier",2020-08-01,"Rheinland-Pfalz",129,1
"10675","Trier",2020-08-02,"Rheinland-Pfalz",129,0
"10676","Trier",2020-08-03,"Rheinland-Pfalz",130,1
"10677","Trier",2020-08-04,"Rheinland-Pfalz",130,0
"10678","Trier",2020-08-05,"Rheinland-Pfalz",134,4
"10679","Trier",2020-08-06,"Rheinland-Pfalz",135,1
"10680","Trier",2020-08-07,"Rheinland-Pfalz",135,0
"10681","Trier",2020-08-08,"Rheinland-Pfalz",136,1
"10682","Trier",2020-08-09,"Rheinland-Pfalz",136,0
"10683","Trier",2020-08-10,"Rheinland-Pfalz",136,0
"10684","Trier",2020-08-11,"Rheinland-Pfalz",136,0
"10685","Trier",2020-08-12,"Rheinland-Pfalz",136,0
"10686","Trier",2020-08-13,"Rheinland-Pfalz",139,3
"10687","Trier",2020-08-14,"Rheinland-Pfalz",146,7
"10688","Trier",2020-08-15,"Rheinland-Pfalz",148,2
"10689","Ulm",2020-03-02,"Baden-Württemberg",0,NA
"10690","Ulm",2020-03-03,"Baden-Württemberg",2,2
"10691","Ulm",2020-03-04,"Baden-Württemberg",3,1
"10692","Ulm",2020-03-05,"Baden-Württemberg",3,0
"10693","Ulm",2020-03-06,"Baden-Württemberg",3,0
"10694","Ulm",2020-03-07,"Baden-Württemberg",3,0
"10695","Ulm",2020-03-08,"Baden-Württemberg",4,1
"10696","Ulm",2020-03-09,"Baden-Württemberg",4,0
"10697","Ulm",2020-03-10,"Baden-Württemberg",5,1
"10698","Ulm",2020-03-11,"Baden-Württemberg",6,1
"10699","Ulm",2020-03-12,"Baden-Württemberg",7,1
"10700","Ulm",2020-03-13,"Baden-Württemberg",10,3
"10701","Ulm",2020-03-14,"Baden-Württemberg",13,3
"10702","Ulm",2020-03-15,"Baden-Württemberg",13,0
"10703","Ulm",2020-03-16,"Baden-Württemberg",13,0
"10704","Ulm",2020-03-17,"Baden-Württemberg",20,7
"10705","Ulm",2020-03-18,"Baden-Württemberg",27,7
"10706","Ulm",2020-03-19,"Baden-Württemberg",39,12
"10707","Ulm",2020-03-20,"Baden-Württemberg",47,8
"10708","Ulm",2020-03-21,"Baden-Württemberg",57,10
"10709","Ulm",2020-03-22,"Baden-Württemberg",61,4
"10710","Ulm",2020-03-23,"Baden-Württemberg",71,10
"10711","Ulm",2020-03-24,"Baden-Württemberg",82,11
"10712","Ulm",2020-03-25,"Baden-Württemberg",93,11
"10713","Ulm",2020-03-26,"Baden-Württemberg",102,9
"10714","Ulm",2020-03-27,"Baden-Württemberg",106,4
"10715","Ulm",2020-03-28,"Baden-Württemberg",116,10
"10716","Ulm",2020-03-29,"Baden-Württemberg",119,3
"10717","Ulm",2020-03-30,"Baden-Württemberg",127,8
"10718","Ulm",2020-03-31,"Baden-Württemberg",143,16
"10719","Ulm",2020-04-01,"Baden-Württemberg",157,14
"10720","Ulm",2020-04-02,"Baden-Württemberg",165,8
"10721","Ulm",2020-04-03,"Baden-Württemberg",172,7
"10722","Ulm",2020-04-04,"Baden-Württemberg",180,8
"10723","Ulm",2020-04-05,"Baden-Württemberg",188,8
"10724","Ulm",2020-04-06,"Baden-Württemberg",190,2
"10725","Ulm",2020-04-07,"Baden-Württemberg",194,4
"10726","Ulm",2020-04-08,"Baden-Württemberg",203,9
"10727","Ulm",2020-04-09,"Baden-Württemberg",206,3
"10728","Ulm",2020-04-10,"Baden-Württemberg",216,10
"10729","Ulm",2020-04-11,"Baden-Württemberg",216,0
"10730","Ulm",2020-04-12,"Baden-Württemberg",218,2
"10731","Ulm",2020-04-13,"Baden-Württemberg",220,2
"10732","Ulm",2020-04-14,"Baden-Württemberg",220,0
"10733","Ulm",2020-04-15,"Baden-Württemberg",225,5
"10734","Ulm",2020-04-16,"Baden-Württemberg",225,0
"10735","Ulm",2020-04-17,"Baden-Württemberg",226,1
"10736","Ulm",2020-04-18,"Baden-Württemberg",227,1
"10737","Ulm",2020-04-19,"Baden-Württemberg",227,0
"10738","Ulm",2020-04-20,"Baden-Württemberg",227,0
"10739","Ulm",2020-04-21,"Baden-Württemberg",227,0
"10740","Ulm",2020-04-22,"Baden-Württemberg",231,4
"10741","Ulm",2020-04-23,"Baden-Württemberg",235,4
"10742","Ulm",2020-04-24,"Baden-Württemberg",245,10
"10743","Ulm",2020-04-25,"Baden-Württemberg",249,4
"10744","Ulm",2020-04-26,"Baden-Württemberg",249,0
"10745","Ulm",2020-04-27,"Baden-Württemberg",251,2
"10746","Ulm",2020-04-28,"Baden-Württemberg",251,0
"10747","Ulm",2020-04-29,"Baden-Württemberg",254,3
"10748","Ulm",2020-04-30,"Baden-Württemberg",257,3
"10749","Ulm",2020-05-01,"Baden-Württemberg",257,0
"10750","Ulm",2020-05-02,"Baden-Württemberg",257,0
"10751","Ulm",2020-05-03,"Baden-Württemberg",257,0
"10752","Ulm",2020-05-04,"Baden-Württemberg",258,1
"10753","Ulm",2020-05-05,"Baden-Württemberg",258,0
"10754","Ulm",2020-05-06,"Baden-Württemberg",258,0
"10755","Ulm",2020-05-07,"Baden-Württemberg",258,0
"10756","Ulm",2020-05-08,"Baden-Württemberg",259,1
"10757","Ulm",2020-05-09,"Baden-Württemberg",259,0
"10758","Ulm",2020-05-10,"Baden-Württemberg",259,0
"10759","Ulm",2020-05-11,"Baden-Württemberg",259,0
"10760","Ulm",2020-05-12,"Baden-Württemberg",259,0
"10761","Ulm",2020-05-13,"Baden-Württemberg",261,2
"10762","Ulm",2020-05-14,"Baden-Württemberg",264,3
"10763","Ulm",2020-05-15,"Baden-Württemberg",265,1
"10764","Ulm",2020-05-16,"Baden-Württemberg",266,1
"10765","Ulm",2020-05-17,"Baden-Württemberg",267,1
"10766","Ulm",2020-05-18,"Baden-Württemberg",267,0
"10767","Ulm",2020-05-19,"Baden-Württemberg",273,6
"10768","Ulm",2020-05-20,"Baden-Württemberg",274,1
"10769","Ulm",2020-05-21,"Baden-Württemberg",274,0
"10770","Ulm",2020-05-22,"Baden-Württemberg",274,0
"10771","Ulm",2020-05-23,"Baden-Württemberg",274,0
"10772","Ulm",2020-05-24,"Baden-Württemberg",274,0
"10773","Ulm",2020-05-25,"Baden-Württemberg",276,2
"10774","Ulm",2020-05-26,"Baden-Württemberg",276,0
"10775","Ulm",2020-05-27,"Baden-Württemberg",278,2
"10776","Ulm",2020-05-28,"Baden-Württemberg",278,0
"10777","Ulm",2020-05-29,"Baden-Württemberg",278,0
"10778","Ulm",2020-05-30,"Baden-Württemberg",279,1
"10779","Ulm",2020-05-31,"Baden-Württemberg",279,0
"10780","Ulm",2020-06-01,"Baden-Württemberg",279,0
"10781","Ulm",2020-06-02,"Baden-Württemberg",280,1
"10782","Ulm",2020-06-03,"Baden-Württemberg",280,0
"10783","Ulm",2020-06-04,"Baden-Württemberg",282,2
"10784","Ulm",2020-06-05,"Baden-Württemberg",282,0
"10785","Ulm",2020-06-06,"Baden-Württemberg",282,0
"10786","Ulm",2020-06-07,"Baden-Württemberg",282,0
"10787","Ulm",2020-06-08,"Baden-Württemberg",282,0
"10788","Ulm",2020-06-09,"Baden-Württemberg",283,1
"10789","Ulm",2020-06-10,"Baden-Württemberg",285,2
"10790","Ulm",2020-06-11,"Baden-Württemberg",285,0
"10791","Ulm",2020-06-12,"Baden-Württemberg",287,2
"10792","Ulm",2020-06-13,"Baden-Württemberg",287,0
"10793","Ulm",2020-06-14,"Baden-Württemberg",288,1
"10794","Ulm",2020-06-15,"Baden-Württemberg",288,0
"10795","Ulm",2020-06-16,"Baden-Württemberg",288,0
"10796","Ulm",2020-06-17,"Baden-Württemberg",288,0
"10797","Ulm",2020-06-18,"Baden-Württemberg",288,0
"10798","Ulm",2020-06-19,"Baden-Württemberg",288,0
"10799","Ulm",2020-06-20,"Baden-Württemberg",288,0
"10800","Ulm",2020-06-21,"Baden-Württemberg",288,0
"10801","Ulm",2020-06-22,"Baden-Württemberg",288,0
"10802","Ulm",2020-06-23,"Baden-Württemberg",288,0
"10803","Ulm",2020-06-24,"Baden-Württemberg",288,0
"10804","Ulm",2020-06-25,"Baden-Württemberg",288,0
"10805","Ulm",2020-06-26,"Baden-Württemberg",288,0
"10806","Ulm",2020-06-27,"Baden-Württemberg",288,0
"10807","Ulm",2020-06-28,"Baden-Württemberg",288,0
"10808","Ulm",2020-06-29,"Baden-Württemberg",288,0
"10809","Ulm",2020-06-30,"Baden-Württemberg",288,0
"10810","Ulm",2020-07-01,"Baden-Württemberg",289,1
"10811","Ulm",2020-07-02,"Baden-Württemberg",290,1
"10812","Ulm",2020-07-03,"Baden-Württemberg",290,0
"10813","Ulm",2020-07-04,"Baden-Württemberg",290,0
"10814","Ulm",2020-07-05,"Baden-Württemberg",290,0
"10815","Ulm",2020-07-06,"Baden-Württemberg",290,0
"10816","Ulm",2020-07-07,"Baden-Württemberg",292,2
"10817","Ulm",2020-07-08,"Baden-Württemberg",293,1
"10818","Ulm",2020-07-09,"Baden-Württemberg",293,0
"10819","Ulm",2020-07-10,"Baden-Württemberg",293,0
"10820","Ulm",2020-07-11,"Baden-Württemberg",293,0
"10821","Ulm",2020-07-12,"Baden-Württemberg",293,0
"10822","Ulm",2020-07-13,"Baden-Württemberg",293,0
"10823","Ulm",2020-07-14,"Baden-Württemberg",293,0
"10824","Ulm",2020-07-15,"Baden-Württemberg",293,0
"10825","Ulm",2020-07-16,"Baden-Württemberg",293,0
"10826","Ulm",2020-07-17,"Baden-Württemberg",294,1
"10827","Ulm",2020-07-18,"Baden-Württemberg",300,6
"10828","Ulm",2020-07-19,"Baden-Württemberg",301,1
"10829","Ulm",2020-07-20,"Baden-Württemberg",303,2
"10830","Ulm",2020-07-21,"Baden-Württemberg",303,0
"10831","Ulm",2020-07-22,"Baden-Württemberg",305,2
"10832","Ulm",2020-07-23,"Baden-Württemberg",308,3
"10833","Ulm",2020-07-24,"Baden-Württemberg",318,10
"10834","Ulm",2020-07-25,"Baden-Württemberg",318,0
"10835","Ulm",2020-07-26,"Baden-Württemberg",321,3
"10836","Ulm",2020-07-27,"Baden-Württemberg",321,0
"10837","Ulm",2020-07-28,"Baden-Württemberg",324,3
"10838","Ulm",2020-07-29,"Baden-Württemberg",327,3
"10839","Ulm",2020-07-30,"Baden-Württemberg",328,1
"10840","Ulm",2020-07-31,"Baden-Württemberg",330,2
"10841","Ulm",2020-08-01,"Baden-Württemberg",332,2
"10842","Ulm",2020-08-02,"Baden-Württemberg",332,0
"10843","Ulm",2020-08-03,"Baden-Württemberg",334,2
"10844","Ulm",2020-08-04,"Baden-Württemberg",335,1
"10845","Ulm",2020-08-05,"Baden-Württemberg",339,4
"10846","Ulm",2020-08-06,"Baden-Württemberg",342,3
"10847","Ulm",2020-08-07,"Baden-Württemberg",342,0
"10848","Ulm",2020-08-08,"Baden-Württemberg",344,2
"10849","Ulm",2020-08-09,"Baden-Württemberg",348,4
"10850","Ulm",2020-08-10,"Baden-Württemberg",349,1
"10851","Ulm",2020-08-11,"Baden-Württemberg",352,3
"10852","Ulm",2020-08-12,"Baden-Württemberg",359,7
