"","eng","date","daily_cases","add"
"7453","Portsmouth","2020/3/26",70,5
"7454","Portsmouth","2020/3/27",73,3
"7455","Portsmouth","2020/3/28",78,5
"7456","Portsmouth","2020/3/29",80,2
"7457","Portsmouth","2020/3/30",84,4
"7458","Portsmouth","2020/3/31",85,1
"7459","Portsmouth","2020/4/1",91,6
"7460","Portsmouth","2020/4/2",96,5
"7461","Portsmouth","2020/4/3",106,10
"7462","Portsmouth","2020/4/4",112,6
"7463","Portsmouth","2020/4/5",122,10
"7464","Portsmouth","2020/4/6",132,10
"7465","Portsmouth","2020/4/7",140,8
"7466","Portsmouth","2020/4/8",152,12
"7467","Portsmouth","2020/4/9",162,10
"7468","Portsmouth","2020/4/10",171,9
"7469","Portsmouth","2020/4/11",184,13
"7470","Portsmouth","2020/4/12",191,7
"7471","Portsmouth","2020/4/13",195,4
"7472","Portsmouth","2020/4/14",206,11
"7473","Portsmouth","2020/4/15",218,12
"7474","Portsmouth","2020/4/16",224,6
"7475","Portsmouth","2020/4/17",233,9
"7476","Portsmouth","2020/4/18",238,5
"7477","Portsmouth","2020/4/19",241,3
"7478","Portsmouth","2020/4/20",242,1
"7479","Portsmouth","2020/4/21",256,14
"7480","Portsmouth","2020/4/22",283,27
"7481","Portsmouth","2020/4/23",296,13
"7482","Portsmouth","2020/4/24",308,12
"7483","Portsmouth","2020/4/25",314,6
"7484","Portsmouth","2020/4/26",330,16
"7485","Portsmouth","2020/4/27",339,9
"7486","Portsmouth","2020/4/28",350,11
"7487","Portsmouth","2020/4/29",361,11
"7488","Portsmouth","2020/4/30",370,9
"7489","Portsmouth","2020/5/1",383,13
"7490","Portsmouth","2020/5/2",391,8
"7491","Portsmouth","2020/5/3",393,2
"7492","Portsmouth","2020/5/4",399,6
"7493","Portsmouth","2020/5/5",408,9
"7494","Portsmouth","2020/5/6",422,14
"7495","Portsmouth","2020/5/7",429,7
"7496","Portsmouth","2020/5/8",434,5
"7497","Portsmouth","2020/5/9",434,0
"7498","Portsmouth","2020/5/10",437,3
"7499","Portsmouth","2020/5/11",438,1
"7500","Portsmouth","2020/5/12",438,0
"7501","Portsmouth","2020/5/13",445,7
"7502","Portsmouth","2020/5/14",446,1
"7503","Portsmouth","2020/5/15",448,2
"7504","Portsmouth","2020/5/16",450,2
"7505","Portsmouth","2020/5/17",453,3
"7506","Portsmouth","2020/5/18",458,5
"7507","Portsmouth","2020/5/19",461,3
"7508","Portsmouth","2020/5/20",463,2
"7509","Portsmouth","2020/5/21",463,0
"7510","Portsmouth","2020/5/22",465,2
"7511","Portsmouth","2020/5/23",466,1
"7512","Portsmouth","2020/5/24",466,0
"7513","Portsmouth","2020/5/25",467,1
"7514","Portsmouth","2020/5/26",470,3
"7515","Portsmouth","2020/5/27",472,2
"7516","Portsmouth","2020/5/28",476,4
"7517","Portsmouth","2020/5/29",477,1
"7518","Portsmouth","2020/5/30",478,1
"7519","Portsmouth","2020/5/31",478,0
"7520","Portsmouth","2020/6/1",478,0
"7521","Portsmouth","2020/6/2",479,1
"7522","Portsmouth","2020/6/3",479,0
"7523","Portsmouth","2020/6/4",479,0
"7524","Portsmouth","2020/6/5",481,2
"7525","Portsmouth","2020/6/6",483,2
"7526","Portsmouth","2020/6/7",484,1
"7527","Portsmouth","2020/6/8",487,3
"7528","Portsmouth","2020/6/9",488,1
"7529","Portsmouth","2020/6/10",489,1
"7530","Portsmouth","2020/6/11",489,0
"7531","Portsmouth","2020/6/12",489,0
"7532","Portsmouth","2020/6/13",489,0
"7533","Portsmouth","2020/6/14",489,0
"7534","Portsmouth","2020/6/15",489,0
"7535","Portsmouth","2020/6/16",489,0
"7536","Portsmouth","2020/6/17",489,0
"7537","Portsmouth","2020/6/18",489,0
"7538","Portsmouth","2020/6/19",490,1
"7539","Portsmouth","2020/6/20",491,1
"7540","Portsmouth","2020/6/21",491,0
"7541","Portsmouth","2020/6/22",491,0
"7542","Portsmouth","2020/6/23",491,0
"7543","Portsmouth","2020/6/24",491,0
"7544","Portsmouth","2020/6/25",491,0
"7545","Portsmouth","2020/6/26",491,0
"7546","Portsmouth","2020/6/27",491,0
"7547","Portsmouth","2020/6/28",491,0
"7548","Portsmouth","2020/6/29",493,2
"7549","Portsmouth","2020/6/30",493,0
"7550","Portsmouth","2020/7/1",494,1
"7551","Portsmouth","2020/7/2",494,0
"7552","Portsmouth","2020/7/3",494,0
"7553","Portsmouth","2020/7/4",494,0
"7554","Portsmouth","2020/7/5",495,1
"7555","Portsmouth","2020/7/6",496,1
"7556","Portsmouth","2020/7/7",497,1
"7557","Portsmouth","2020/7/8",501,4
"7558","Portsmouth","2020/7/9",501,0
"7559","Portsmouth","2020/7/10",501,0
"7560","Portsmouth","2020/7/11",501,0
"7561","Portsmouth","2020/7/12",501,0
"7562","Portsmouth","2020/7/13",502,1
"7563","Portsmouth","2020/7/14",503,1
"7564","Portsmouth","2020/7/15",503,0
"7565","Portsmouth","2020/7/16",504,1
"7566","Portsmouth","2020/7/17",504,0
"7567","Portsmouth","2020/7/18",505,1
"7568","Portsmouth","2020/7/19",505,0
"7569","Portsmouth","2020/7/20",506,1
"7570","Portsmouth","2020/7/21",507,1
"7571","Portsmouth","2020/7/22",508,1
"7572","Portsmouth","2020/7/23",509,1
"7573","Portsmouth","2020/7/24",509,0
"7574","Portsmouth","2020/7/25",509,0
"7575","Portsmouth","2020/7/26",509,0
"7576","Portsmouth","2020/7/27",509,0
"7577","Portsmouth","2020/7/28",509,0
"7578","Portsmouth","2020/7/29",512,3
"7579","Portsmouth","2020/7/30",513,1
"7580","Portsmouth","2020/7/31",513,0
"7581","Portsmouth","2020/8/1",513,0
"7582","Portsmouth","2020/8/2",514,1
"7583","Portsmouth","2020/8/3",514,0
"7584","Portsmouth","2020/8/4",515,1
"7585","Portsmouth","2020/8/5",518,3
"7586","Portsmouth","2020/8/6",520,2
"7587","Portsmouth","2020/8/7",520,0
"7588","Portsmouth","2020/8/8",520,0
"7589","Portsmouth","2020/8/9",520,0
"7590","Portsmouth","2020/8/10",520,0
"7591","Portsmouth","2020/8/11",521,1
"7592","Portsmouth","2020/8/12",526,5
"7593","Portsmouth","2020/8/13",526,0
"7594","Portsmouth","2020/8/14",526,0
"7595","Portsmouth","2020/8/15",526,0
"7596","Rhondda Cynon Taf","2020/3/14",2,NA
"7597","Rhondda Cynon Taf","2020/3/15",2,0
"7598","Rhondda Cynon Taf","2020/3/16",2,0
"7599","Rhondda Cynon Taf","2020/3/17",2,0
"7600","Rhondda Cynon Taf","2020/3/18",2,0
"7601","Rhondda Cynon Taf","2020/3/19",3,1
"7602","Rhondda Cynon Taf","2020/3/20",9,6
"7603","Rhondda Cynon Taf","2020/3/21",10,1
"7604","Rhondda Cynon Taf","2020/3/22",15,5
"7605","Rhondda Cynon Taf","2020/3/23",21,6
"7606","Rhondda Cynon Taf","2020/3/24",32,11
"7607","Rhondda Cynon Taf","2020/3/25",45,13
"7608","Rhondda Cynon Taf","2020/3/26",62,17
"7609","Rhondda Cynon Taf","2020/3/27",99,37
"7610","Rhondda Cynon Taf","2020/3/28",113,14
"7611","Rhondda Cynon Taf","2020/3/29",129,16
"7612","Rhondda Cynon Taf","2020/3/30",166,37
"7613","Rhondda Cynon Taf","2020/3/31",193,27
"7614","Rhondda Cynon Taf","2020/4/1",233,40
"7615","Rhondda Cynon Taf","2020/4/2",272,39
"7616","Rhondda Cynon Taf","2020/4/3",314,42
"7617","Rhondda Cynon Taf","2020/4/4",346,32
"7618","Rhondda Cynon Taf","2020/4/5",368,22
"7619","Rhondda Cynon Taf","2020/4/6",406,38
"7620","Rhondda Cynon Taf","2020/4/7",451,45
"7621","Rhondda Cynon Taf","2020/4/8",500,49
"7622","Rhondda Cynon Taf","2020/4/9",543,43
"7623","Rhondda Cynon Taf","2020/4/10",575,32
"7624","Rhondda Cynon Taf","2020/4/11",608,33
"7625","Rhondda Cynon Taf","2020/4/12",629,21
"7626","Rhondda Cynon Taf","2020/4/13",660,31
"7627","Rhondda Cynon Taf","2020/4/14",688,28
"7628","Rhondda Cynon Taf","2020/4/15",734,46
"7629","Rhondda Cynon Taf","2020/4/16",791,57
"7630","Rhondda Cynon Taf","2020/4/17",834,43
"7631","Rhondda Cynon Taf","2020/4/18",856,22
"7632","Rhondda Cynon Taf","2020/4/19",879,23
"7633","Rhondda Cynon Taf","2020/4/20",913,34
"7634","Rhondda Cynon Taf","2020/4/21",942,29
"7635","Rhondda Cynon Taf","2020/4/22",985,43
"7636","Rhondda Cynon Taf","2020/4/23",1006,21
"7637","Rhondda Cynon Taf","2020/4/24",1040,34
"7638","Rhondda Cynon Taf","2020/4/25",1054,14
"7639","Rhondda Cynon Taf","2020/4/26",1065,11
"7640","Rhondda Cynon Taf","2020/4/27",1087,22
"7641","Rhondda Cynon Taf","2020/4/28",1115,28
"7642","Rhondda Cynon Taf","2020/4/29",1131,16
"7643","Rhondda Cynon Taf","2020/4/30",1151,20
"7644","Rhondda Cynon Taf","2020/5/1",1170,19
"7645","Rhondda Cynon Taf","2020/5/2",1188,18
"7646","Rhondda Cynon Taf","2020/5/3",1204,16
"7647","Rhondda Cynon Taf","2020/5/4",1214,10
"7648","Rhondda Cynon Taf","2020/5/5",1251,37
"7649","Rhondda Cynon Taf","2020/5/6",1261,10
"7650","Rhondda Cynon Taf","2020/5/7",1283,22
"7651","Rhondda Cynon Taf","2020/5/8",1298,15
"7652","Rhondda Cynon Taf","2020/5/9",1312,14
"7653","Rhondda Cynon Taf","2020/5/10",1322,10
"7654","Rhondda Cynon Taf","2020/5/11",1346,24
"7655","Rhondda Cynon Taf","2020/5/12",1366,20
"7656","Rhondda Cynon Taf","2020/5/13",1385,19
"7657","Rhondda Cynon Taf","2020/5/14",1405,20
"7658","Rhondda Cynon Taf","2020/5/15",1428,23
"7659","Rhondda Cynon Taf","2020/5/16",1452,24
"7660","Rhondda Cynon Taf","2020/5/17",1470,18
"7661","Rhondda Cynon Taf","2020/5/18",1497,27
"7662","Rhondda Cynon Taf","2020/5/19",1513,16
"7663","Rhondda Cynon Taf","2020/5/20",1527,14
"7664","Rhondda Cynon Taf","2020/5/21",1546,19
"7665","Rhondda Cynon Taf","2020/5/22",1564,18
"7666","Rhondda Cynon Taf","2020/5/23",1578,14
"7667","Rhondda Cynon Taf","2020/5/24",1591,13
"7668","Rhondda Cynon Taf","2020/5/25",1606,15
"7669","Rhondda Cynon Taf","2020/5/26",1622,16
"7670","Rhondda Cynon Taf","2020/5/27",1642,20
"7671","Rhondda Cynon Taf","2020/5/28",1650,8
"7672","Rhondda Cynon Taf","2020/5/29",1661,11
"7673","Rhondda Cynon Taf","2020/5/30",1670,9
"7674","Rhondda Cynon Taf","2020/5/31",1680,10
"7675","Rhondda Cynon Taf","2020/6/1",1687,7
"7676","Rhondda Cynon Taf","2020/6/2",1697,10
"7677","Rhondda Cynon Taf","2020/6/3",1704,7
"7678","Rhondda Cynon Taf","2020/6/4",1713,9
"7679","Rhondda Cynon Taf","2020/6/5",1719,6
"7680","Rhondda Cynon Taf","2020/6/6",1731,12
"7681","Rhondda Cynon Taf","2020/6/7",1736,5
"7682","Rhondda Cynon Taf","2020/6/8",1744,8
"7683","Rhondda Cynon Taf","2020/6/9",1751,7
"7684","Rhondda Cynon Taf","2020/6/10",1756,5
"7685","Rhondda Cynon Taf","2020/6/11",1763,7
"7686","Rhondda Cynon Taf","2020/6/12",1770,7
"7687","Rhondda Cynon Taf","2020/6/13",1778,8
"7688","Rhondda Cynon Taf","2020/6/14",1785,7
"7689","Rhondda Cynon Taf","2020/6/15",1790,5
"7690","Rhondda Cynon Taf","2020/6/16",1803,13
"7691","Rhondda Cynon Taf","2020/6/17",1811,8
"7692","Rhondda Cynon Taf","2020/6/18",1813,2
"7693","Rhondda Cynon Taf","2020/6/19",1815,2
"7694","Rhondda Cynon Taf","2020/6/20",1819,4
"7695","Rhondda Cynon Taf","2020/6/21",1820,1
"7696","Rhondda Cynon Taf","2020/6/22",1821,1
"7697","Rhondda Cynon Taf","2020/6/23",1822,1
"7698","Rhondda Cynon Taf","2020/6/24",1823,1
"7699","Rhondda Cynon Taf","2020/6/25",1823,0
"7700","Rhondda Cynon Taf","2020/6/26",1825,2
"7701","Rhondda Cynon Taf","2020/6/27",1828,3
"7702","Rhondda Cynon Taf","2020/6/28",1830,2
"7703","Rhondda Cynon Taf","2020/6/29",1832,2
"7704","Rhondda Cynon Taf","2020/6/30",1832,0
"7705","Rhondda Cynon Taf","2020/7/1",1835,3
"7706","Rhondda Cynon Taf","2020/7/2",1837,2
"7707","Rhondda Cynon Taf","2020/7/3",1839,2
"7708","Rhondda Cynon Taf","2020/7/4",1842,3
"7709","Rhondda Cynon Taf","2020/7/5",1844,2
"7710","Rhondda Cynon Taf","2020/7/6",1849,5
"7711","Rhondda Cynon Taf","2020/7/7",1851,2
"7712","Rhondda Cynon Taf","2020/7/8",1851,0
"7713","Rhondda Cynon Taf","2020/7/9",1852,1
"7714","Rhondda Cynon Taf","2020/7/10",1854,2
"7715","Rhondda Cynon Taf","2020/7/11",1854,0
"7716","Rhondda Cynon Taf","2020/7/12",1854,0
"7717","Rhondda Cynon Taf","2020/7/13",1855,1
"7718","Rhondda Cynon Taf","2020/7/14",1855,0
"7719","Rhondda Cynon Taf","2020/7/15",1856,1
"7720","Rhondda Cynon Taf","2020/7/16",1857,1
"7721","Rhondda Cynon Taf","2020/7/17",1858,1
"7722","Rhondda Cynon Taf","2020/7/18",1858,0
"7723","Rhondda Cynon Taf","2020/7/19",1858,0
"7724","Rhondda Cynon Taf","2020/7/20",1860,2
"7725","Rhondda Cynon Taf","2020/7/21",1863,3
"7726","Rhondda Cynon Taf","2020/7/22",1863,0
"7727","Rhondda Cynon Taf","2020/7/23",1864,1
"7728","Rhondda Cynon Taf","2020/7/24",1866,2
"7729","Rhondda Cynon Taf","2020/7/25",1866,0
"7730","Rhondda Cynon Taf","2020/7/26",1867,1
"7731","Rhondda Cynon Taf","2020/7/27",1867,0
"7732","Rhondda Cynon Taf","2020/7/28",1870,3
"7733","Rhondda Cynon Taf","2020/7/29",1870,0
"7734","Rhondda Cynon Taf","2020/7/30",1870,0
"7735","Rhondda Cynon Taf","2020/7/31",1872,2
"7736","Rhondda Cynon Taf","2020/8/1",1874,2
"7737","Rhondda Cynon Taf","2020/8/2",1877,3
"7738","Rhondda Cynon Taf","2020/8/3",1879,2
"7739","Rhondda Cynon Taf","2020/8/4",1880,1
"7740","Rhondda Cynon Taf","2020/8/5",1881,1
"7741","Rhondda Cynon Taf","2020/8/6",1883,2
"7742","Rhondda Cynon Taf","2020/8/7",1883,0
"7743","Rhondda Cynon Taf","2020/8/8",1883,0
"7744","Rhondda Cynon Taf","2020/8/9",1884,1
"7745","Rhondda Cynon Taf","2020/8/10",1885,1
"7746","Rhondda Cynon Taf","2020/8/11",1886,1
"7747","Rhondda Cynon Taf","2020/8/12",1888,2
"7748","Rhondda Cynon Taf","2020/8/13",1889,1
"7749","Rhondda Cynon Taf","2020/8/14",1890,1
"7750","Rhondda Cynon Taf","2020/8/15",1891,1
"7751","Rochdale","2020/3/14",4,NA
"7752","Rochdale","2020/3/15",5,1
"7753","Rochdale","2020/3/16",8,3
"7754","Rochdale","2020/3/17",13,5
"7755","Rochdale","2020/3/18",14,1
"7756","Rochdale","2020/3/19",15,1
"7757","Rochdale","2020/3/20",18,3
"7758","Rochdale","2020/3/21",24,6
"7759","Rochdale","2020/3/22",25,1
"7760","Rochdale","2020/3/23",35,10
"7761","Rochdale","2020/3/24",42,7
"7762","Rochdale","2020/3/25",50,8
"7763","Rochdale","2020/3/26",65,15
"7764","Rochdale","2020/3/27",76,11
"7765","Rochdale","2020/3/28",89,13
"7766","Rochdale","2020/3/29",97,8
"7767","Rochdale","2020/3/30",108,11
"7768","Rochdale","2020/3/31",126,18
"7769","Rochdale","2020/4/1",142,16
"7770","Rochdale","2020/4/2",151,9
"7771","Rochdale","2020/4/3",167,16
"7772","Rochdale","2020/4/4",184,17
"7773","Rochdale","2020/4/5",195,11
"7774","Rochdale","2020/4/6",212,17
"7775","Rochdale","2020/4/7",240,28
"7776","Rochdale","2020/4/8",276,36
"7777","Rochdale","2020/4/9",299,23
"7778","Rochdale","2020/4/10",317,18
"7779","Rochdale","2020/4/11",333,16
"7780","Rochdale","2020/4/12",349,16
"7781","Rochdale","2020/4/13",369,20
"7782","Rochdale","2020/4/14",394,25
"7783","Rochdale","2020/4/15",419,25
"7784","Rochdale","2020/4/16",436,17
"7785","Rochdale","2020/4/17",452,16
"7786","Rochdale","2020/4/18",478,26
"7787","Rochdale","2020/4/19",495,17
"7788","Rochdale","2020/4/20",525,30
"7789","Rochdale","2020/4/21",544,19
"7790","Rochdale","2020/4/22",569,25
"7791","Rochdale","2020/4/23",587,18
"7792","Rochdale","2020/4/24",605,18
"7793","Rochdale","2020/4/25",616,11
"7794","Rochdale","2020/4/26",625,9
"7795","Rochdale","2020/4/27",644,19
"7796","Rochdale","2020/4/28",660,16
"7797","Rochdale","2020/4/29",678,18
"7798","Rochdale","2020/4/30",690,12
"7799","Rochdale","2020/5/1",702,12
"7800","Rochdale","2020/5/2",707,5
"7801","Rochdale","2020/5/3",715,8
"7802","Rochdale","2020/5/4",729,14
"7803","Rochdale","2020/5/5",751,22
"7804","Rochdale","2020/5/6",772,21
"7805","Rochdale","2020/5/7",790,18
"7806","Rochdale","2020/5/8",808,18
"7807","Rochdale","2020/5/9",814,6
"7808","Rochdale","2020/5/10",820,6
"7809","Rochdale","2020/5/11",828,8
"7810","Rochdale","2020/5/12",843,15
"7811","Rochdale","2020/5/13",857,14
"7812","Rochdale","2020/5/14",883,26
"7813","Rochdale","2020/5/15",900,17
"7814","Rochdale","2020/5/16",915,15
"7815","Rochdale","2020/5/17",922,7
"7816","Rochdale","2020/5/18",943,21
"7817","Rochdale","2020/5/19",963,20
"7818","Rochdale","2020/5/20",975,12
"7819","Rochdale","2020/5/21",993,18
"7820","Rochdale","2020/5/22",1010,17
"7821","Rochdale","2020/5/23",1021,11
"7822","Rochdale","2020/5/24",1027,6
"7823","Rochdale","2020/5/25",1036,9
"7824","Rochdale","2020/5/26",1045,9
"7825","Rochdale","2020/5/27",1060,15
"7826","Rochdale","2020/5/28",1080,20
"7827","Rochdale","2020/5/29",1092,12
"7828","Rochdale","2020/5/30",1102,10
"7829","Rochdale","2020/5/31",1116,14
"7830","Rochdale","2020/6/1",1138,22
"7831","Rochdale","2020/6/2",1164,26
"7832","Rochdale","2020/6/3",1172,8
"7833","Rochdale","2020/6/4",1185,13
"7834","Rochdale","2020/6/5",1204,19
"7835","Rochdale","2020/6/6",1209,5
"7836","Rochdale","2020/6/7",1219,10
"7837","Rochdale","2020/6/8",1229,10
"7838","Rochdale","2020/6/9",1244,15
"7839","Rochdale","2020/6/10",1262,18
"7840","Rochdale","2020/6/11",1277,15
"7841","Rochdale","2020/6/12",1294,17
"7842","Rochdale","2020/6/13",1299,5
"7843","Rochdale","2020/6/14",1308,9
"7844","Rochdale","2020/6/15",1320,12
"7845","Rochdale","2020/6/16",1341,21
"7846","Rochdale","2020/6/17",1359,18
"7847","Rochdale","2020/6/18",1378,19
"7848","Rochdale","2020/6/19",1397,19
"7849","Rochdale","2020/6/20",1409,12
"7850","Rochdale","2020/6/21",1427,18
"7851","Rochdale","2020/6/22",1437,10
"7852","Rochdale","2020/6/23",1441,4
"7853","Rochdale","2020/6/24",1456,15
"7854","Rochdale","2020/6/25",1471,15
"7855","Rochdale","2020/6/26",1487,16
"7856","Rochdale","2020/6/27",1500,13
"7857","Rochdale","2020/6/28",1510,10
"7858","Rochdale","2020/6/29",1521,11
"7859","Rochdale","2020/6/30",1533,12
"7860","Rochdale","2020/7/1",1539,6
"7861","Rochdale","2020/7/2",1544,5
"7862","Rochdale","2020/7/3",1555,11
"7863","Rochdale","2020/7/4",1563,8
"7864","Rochdale","2020/7/5",1585,22
"7865","Rochdale","2020/7/6",1600,15
"7866","Rochdale","2020/7/7",1608,8
"7867","Rochdale","2020/7/8",1620,12
"7868","Rochdale","2020/7/9",1635,15
"7869","Rochdale","2020/7/10",1642,7
"7870","Rochdale","2020/7/11",1654,12
"7871","Rochdale","2020/7/12",1661,7
"7872","Rochdale","2020/7/13",1670,9
"7873","Rochdale","2020/7/14",1689,19
"7874","Rochdale","2020/7/15",1703,14
"7875","Rochdale","2020/7/16",1728,25
"7876","Rochdale","2020/7/17",1741,13
"7877","Rochdale","2020/7/18",1757,16
"7878","Rochdale","2020/7/19",1765,8
"7879","Rochdale","2020/7/20",1780,15
"7880","Rochdale","2020/7/21",1795,15
"7881","Rochdale","2020/7/22",1806,11
"7882","Rochdale","2020/7/23",1819,13
"7883","Rochdale","2020/7/24",1828,9
"7884","Rochdale","2020/7/25",1838,10
"7885","Rochdale","2020/7/26",1844,6
"7886","Rochdale","2020/7/27",1851,7
"7887","Rochdale","2020/7/28",1861,10
"7888","Rochdale","2020/7/29",1872,11
"7889","Rochdale","2020/7/30",1887,15
"7890","Rochdale","2020/7/31",1896,9
"7891","Rochdale","2020/8/1",1904,8
"7892","Rochdale","2020/8/2",1913,9
"7893","Rochdale","2020/8/3",1926,13
"7894","Rochdale","2020/8/4",1941,15
"7895","Rochdale","2020/8/5",1951,10
"7896","Rochdale","2020/8/6",1969,18
"7897","Rochdale","2020/8/7",1987,18
"7898","Rochdale","2020/8/8",2001,14
"7899","Rochdale","2020/8/9",2014,13
"7900","Rochdale","2020/8/10",2027,13
"7901","Rochdale","2020/8/11",2044,17
"7902","Rochdale","2020/8/12",2058,14
"7903","Rochdale","2020/8/13",2065,7
"7904","Rochdale","2020/8/14",2079,14
"7905","Rochdale","2020/8/15",2092,13
"7906","Rotherham","2020/3/14",5,NA
"7907","Rotherham","2020/3/15",5,0
"7908","Rotherham","2020/3/16",6,1
"7909","Rotherham","2020/3/17",8,2
"7910","Rotherham","2020/3/18",10,2
"7911","Rotherham","2020/3/19",12,2
"7912","Rotherham","2020/3/20",15,3
"7913","Rotherham","2020/3/21",19,4
"7914","Rotherham","2020/3/22",28,9
"7915","Rotherham","2020/3/23",38,10
"7916","Rotherham","2020/3/24",50,12
"7917","Rotherham","2020/3/25",59,9
"7918","Rotherham","2020/3/26",75,16
"7919","Rotherham","2020/3/27",85,10
"7920","Rotherham","2020/3/28",101,16
"7921","Rotherham","2020/3/29",128,27
"7922","Rotherham","2020/3/30",155,27
"7923","Rotherham","2020/3/31",184,29
"7924","Rotherham","2020/4/1",206,22
"7925","Rotherham","2020/4/2",221,15
"7926","Rotherham","2020/4/3",239,18
"7927","Rotherham","2020/4/4",250,11
"7928","Rotherham","2020/4/5",259,9
"7929","Rotherham","2020/4/6",267,8
"7930","Rotherham","2020/4/7",288,21
"7931","Rotherham","2020/4/8",309,21
"7932","Rotherham","2020/4/9",329,20
"7933","Rotherham","2020/4/10",351,22
"7934","Rotherham","2020/4/11",362,11
"7935","Rotherham","2020/4/12",389,27
"7936","Rotherham","2020/4/13",424,35
"7937","Rotherham","2020/4/14",444,20
"7938","Rotherham","2020/4/15",479,35
"7939","Rotherham","2020/4/16",493,14
"7940","Rotherham","2020/4/17",515,22
"7941","Rotherham","2020/4/18",543,28
"7942","Rotherham","2020/4/19",569,26
"7943","Rotherham","2020/4/20",592,23
"7944","Rotherham","2020/4/21",612,20
"7945","Rotherham","2020/4/22",646,34
"7946","Rotherham","2020/4/23",673,27
"7947","Rotherham","2020/4/24",710,37
"7948","Rotherham","2020/4/25",735,25
"7949","Rotherham","2020/4/26",755,20
"7950","Rotherham","2020/4/27",798,43
"7951","Rotherham","2020/4/28",825,27
"7952","Rotherham","2020/4/29",866,41
"7953","Rotherham","2020/4/30",898,32
"7954","Rotherham","2020/5/1",929,31
"7955","Rotherham","2020/5/2",957,28
"7956","Rotherham","2020/5/3",974,17
"7957","Rotherham","2020/5/4",998,24
"7958","Rotherham","2020/5/5",1021,23
"7959","Rotherham","2020/5/6",1041,20
"7960","Rotherham","2020/5/7",1063,22
"7961","Rotherham","2020/5/8",1077,14
