"","div","date","eng","daily_cases","new_cases","date_id","add"
"2561","Jeju-do","2020/5/14","æµ__å¸",14,0,115,0
"2562","Jeju-do","2020/5/15","æµ__å¸",14,0,116,0
"2563","Jeju-do","2020/5/16","æµ__å¸",14,0,117,0
"2564","Jeju-do","2020/5/17","æµ__å¸",14,0,118,0
"2565","Jeju-do","2020/5/18","æµ__å¸",14,0,119,0
"2566","Jeju-do","2020/5/19","æµ__å¸",14,0,120,0
"2567","Jeju-do","2020/5/20","æµ__å¸",14,0,121,0
"2568","Jeju-do","2020/5/21","æµ__å¸",14,0,122,0
"2569","Jeju-do","2020/5/22","æµ__å¸",14,0,123,0
"2570","Jeju-do","2020/5/23","æµ__å¸",14,0,124,0
"2571","Jeju-do","2020/5/24","æµ__å¸",14,0,125,0
"2572","Jeju-do","2020/5/25","æµ__å¸",14,0,126,0
"2573","Jeju-do","2020/5/26","æµ__å¸",14,0,127,0
"2574","Jeju-do","2020/5/27","æµ__å¸",14,0,128,0
"2575","Jeju-do","2020/5/28","æµ__å¸",14,0,129,0
"2576","Jeju-do","2020/5/29","æµ__å¸",14,0,130,0
"2577","Jeju-do","2020/5/30","æµ__å¸",14,0,131,0
"2578","Jeju-do","2020/5/31","æµ__å¸",15,1,132,1
"2579","Jeju-do","2020/6/1","æµ__å¸",15,0,133,0
"2580","Jeju-do","2020/6/2","æµ__å¸",15,0,134,0
"2581","Jeju-do","2020/6/3","æµ__å¸",15,0,135,0
"2582","Jeju-do","2020/6/4","æµ__å¸",15,0,136,0
"2583","Jeju-do","2020/6/5","æµ__å¸",15,0,137,0
"2584","Jeju-do","2020/6/6","æµ__å¸",15,0,138,0
"2585","Jeju-do","2020/6/7","æµ__å¸",15,0,139,0
"2586","Jeju-do","2020/6/8","æµ__å¸",15,0,140,0
"2587","Jeju-do","2020/6/9","æµ__å¸",15,0,141,0
"2588","Jeju-do","2020/6/10","æµ__å¸",15,0,142,0
"2589","Jeju-do","2020/6/11","æµ__å¸",15,0,143,0
"2590","Jeju-do","2020/6/12","æµ__å¸",15,0,144,0
"2591","Jeju-do","2020/6/13","æµ__å¸",15,0,145,0
"2592","Jeju-do","2020/6/14","æµ__å¸",15,0,146,0
"2593","Jeju-do","2020/6/15","æµ__å¸",15,0,147,0
"2594","Jeju-do","2020/6/16","æµ__å¸",15,0,148,0
"2595","Jeju-do","2020/6/17","æµ__å¸",16,1,149,1
"2596","Jeju-do","2020/6/18","æµ__å¸",16,0,150,0
"2597","Jeju-do","2020/6/19","æµ__å¸",19,3,151,3
"2598","Jeju-do","2020/6/20","æµ__å¸",19,0,152,0
"2599","Jeju-do","2020/6/21","æµ__å¸",19,0,153,0
"2600","Jeju-do","2020/6/22","æµ__å¸",19,0,154,0
"2601","Jeju-do","2020/6/23","æµ__å¸",19,0,155,0
"2602","Jeju-do","2020/6/24","æµ__å¸",19,0,156,0
"2603","Jeju-do","2020/6/25","æµ__å¸",19,0,157,0
"2604","Jeju-do","2020/6/26","æµ__å¸",19,0,158,0
"2605","Jeju-do","2020/6/27","æµ__å¸",19,0,159,0
"2606","Jeju-do","2020/6/28","æµ__å¸",19,0,160,0
"2607","Jeju-do","2020/6/29","æµ__å¸",19,0,161,0
"2608","Jeju-do","2020/6/30","æµ__å¸",19,0,162,0
"2609","Gyeongsangbuk-do","2020/1/20","é¾_°¾å¸",0,NA,0,NA
"2610","Gyeongsangbuk-do","2020/1/21","é¾_°¾å¸",0,0,1,0
"2611","Gyeongsangbuk-do","2020/1/22","é¾_°¾å¸",0,0,2,0
"2612","Gyeongsangbuk-do","2020/1/23","é¾_°¾å¸",0,0,3,0
"2613","Gyeongsangbuk-do","2020/1/24","é¾_°¾å¸",0,0,4,0
"2614","Gyeongsangbuk-do","2020/1/25","é¾_°¾å¸",0,0,5,0
"2615","Gyeongsangbuk-do","2020/1/26","é¾_°¾å¸",0,0,6,0
"2616","Gyeongsangbuk-do","2020/1/27","é¾_°¾å¸",0,0,7,0
"2617","Gyeongsangbuk-do","2020/1/28","é¾_°¾å¸",0,0,8,0
"2618","Gyeongsangbuk-do","2020/1/29","é¾_°¾å¸",0,0,9,0
"2619","Gyeongsangbuk-do","2020/1/30","é¾_°¾å¸",0,0,10,0
"2620","Gyeongsangbuk-do","2020/1/31","é¾_°¾å¸",0,0,11,0
"2621","Gyeongsangbuk-do","2020/2/1","é¾_°¾å¸",0,0,12,0
"2622","Gyeongsangbuk-do","2020/2/2","é¾_°¾å¸",0,0,13,0
"2623","Gyeongsangbuk-do","2020/2/3","é¾_°¾å¸",0,0,14,0
"2624","Gyeongsangbuk-do","2020/2/4","é¾_°¾å¸",0,0,15,0
"2625","Gyeongsangbuk-do","2020/2/5","é¾_°¾å¸",0,0,16,0
"2626","Gyeongsangbuk-do","2020/2/6","é¾_°¾å¸",0,0,17,0
"2627","Gyeongsangbuk-do","2020/2/7","é¾_°¾å¸",0,0,18,0
"2628","Gyeongsangbuk-do","2020/2/8","é¾_°¾å¸",0,0,19,0
"2629","Gyeongsangbuk-do","2020/2/9","é¾_°¾å¸",0,0,20,0
"2630","Gyeongsangbuk-do","2020/2/10","é¾_°¾å¸",0,0,21,0
"2631","Gyeongsangbuk-do","2020/2/11","é¾_°¾å¸",0,0,22,0
"2632","Gyeongsangbuk-do","2020/2/12","é¾_°¾å¸",0,0,23,0
"2633","Gyeongsangbuk-do","2020/2/13","é¾_°¾å¸",0,0,24,0
"2634","Gyeongsangbuk-do","2020/2/14","é¾_°¾å¸",0,0,25,0
"2635","Gyeongsangbuk-do","2020/2/15","é¾_°¾å¸",0,0,26,0
"2636","Gyeongsangbuk-do","2020/2/16","é¾_°¾å¸",0,0,27,0
"2637","Gyeongsangbuk-do","2020/2/17","é¾_°¾å¸",0,0,28,0
"2638","Gyeongsangbuk-do","2020/2/18","é¾_°¾å¸",0,0,29,0
"2639","Gyeongsangbuk-do","2020/2/19","é¾_°¾å¸",2,2,30,2
"2640","Gyeongsangbuk-do","2020/2/20","é¾_°¾å¸",25,23,31,23
"2641","Gyeongsangbuk-do","2020/2/21","é¾_°¾å¸",28,3,32,3
"2642","Gyeongsangbuk-do","2020/2/22","é¾_°¾å¸",145,117,33,117
"2643","Gyeongsangbuk-do","2020/2/23","é¾_°¾å¸",170,25,34,25
"2644","Gyeongsangbuk-do","2020/2/24","é¾_°¾å¸",193,23,35,23
"2645","Gyeongsangbuk-do","2020/2/25","é¾_°¾å¸",249,56,36,56
"2646","Gyeongsangbuk-do","2020/2/26","é¾_°¾å¸",317,68,37,68
"2647","Gyeongsangbuk-do","2020/2/27","é¾_°¾å¸",345,28,38,28
"2648","Gyeongsangbuk-do","2020/2/28","é¾_°¾å¸",409,64,39,64
"2649","Gyeongsangbuk-do","2020/2/29","é¾_°¾å¸",488,79,40,79
"2650","Gyeongsangbuk-do","2020/3/1","é¾_°¾å¸",556,68,41,68
"2651","Gyeongsangbuk-do","2020/3/2","é¾_°¾å¸",624,68,42,68
"2652","Gyeongsangbuk-do","2020/3/3","é¾_°¾å¸",685,61,43,61
"2653","Gyeongsangbuk-do","2020/3/4","é¾_°¾å¸",774,89,44,89
"2654","Gyeongsangbuk-do","2020/3/5","é¾_°¾å¸",861,87,45,87
"2655","Gyeongsangbuk-do","2020/3/6","é¾_°¾å¸",984,123,46,123
"2656","Gyeongsangbuk-do","2020/3/7","é¾_°¾å¸",1049,65,47,65
"2657","Gyeongsangbuk-do","2020/3/8","é¾_°¾å¸",1082,33,48,33
"2658","Gyeongsangbuk-do","2020/3/9","é¾_°¾å¸",1107,25,49,25
"2659","Gyeongsangbuk-do","2020/3/10","é¾_°¾å¸",1117,10,50,10
"2660","Gyeongsangbuk-do","2020/3/11","é¾_°¾å¸",1135,18,51,18
"2661","Gyeongsangbuk-do","2020/3/12","é¾_°¾å¸",1143,8,52,8
"2662","Gyeongsangbuk-do","2020/3/13","é¾_°¾å¸",1147,4,53,4
"2663","Gyeongsangbuk-do","2020/3/14","é¾_°¾å¸",1153,6,54,6
"2664","Gyeongsangbuk-do","2020/3/15","é¾_°¾å¸",1157,4,55,4
"2665","Gyeongsangbuk-do","2020/3/16","é¾_°¾å¸",1164,7,56,7
"2666","Gyeongsangbuk-do","2020/3/17","é¾_°¾å¸",1169,5,57,5
"2667","Gyeongsangbuk-do","2020/3/18","é¾_°¾å¸",1178,9,58,9
"2668","Gyeongsangbuk-do","2020/3/19","é¾_°¾å¸",1190,12,59,12
"2669","Gyeongsangbuk-do","2020/3/20","é¾_°¾å¸",1203,13,60,13
"2670","Gyeongsangbuk-do","2020/3/21","é¾_°¾å¸",1243,40,61,40
"2671","Gyeongsangbuk-do","2020/3/22","é¾_°¾å¸",1254,11,62,11
"2672","Gyeongsangbuk-do","2020/3/23","é¾_°¾å¸",1256,2,63,2
"2673","Gyeongsangbuk-do","2020/3/24","é¾_°¾å¸",1257,1,64,1
"2674","Gyeongsangbuk-do","2020/3/25","é¾_°¾å¸",1262,5,65,5
"2675","Gyeongsangbuk-do","2020/3/26","é¾_°¾å¸",1274,12,66,12
"2676","Gyeongsangbuk-do","2020/3/27","é¾_°¾å¸",1283,9,67,9
"2677","Gyeongsangbuk-do","2020/3/28","é¾_°¾å¸",1285,2,68,2
"2678","Gyeongsangbuk-do","2020/3/29","é¾_°¾å¸",1287,2,69,2
"2679","Gyeongsangbuk-do","2020/3/30","é¾_°¾å¸",1298,11,70,11
"2680","Gyeongsangbuk-do","2020/3/31","é¾_°¾å¸",1300,2,71,2
"2681","Gyeongsangbuk-do","2020/4/1","é¾_°¾å¸",1302,2,72,2
"2682","Gyeongsangbuk-do","2020/4/2","é¾_°¾å¸",1304,2,73,2
"2683","Gyeongsangbuk-do","2020/4/3","é¾_°¾å¸",1309,5,74,5
"2684","Gyeongsangbuk-do","2020/4/4","é¾_°¾å¸",1310,1,75,1
"2685","Gyeongsangbuk-do","2020/4/5","é¾_°¾å¸",1314,4,76,4
"2686","Gyeongsangbuk-do","2020/4/6","é¾_°¾å¸",1316,2,77,2
"2687","Gyeongsangbuk-do","2020/4/7","é¾_°¾å¸",1317,1,78,1
"2688","Gyeongsangbuk-do","2020/4/8","é¾_°¾å¸",1320,3,79,3
"2689","Gyeongsangbuk-do","2020/4/9","é¾_°¾å¸",1320,0,80,0
"2690","Gyeongsangbuk-do","2020/4/10","é¾_°¾å¸",1327,7,81,7
"2691","Gyeongsangbuk-do","2020/4/11","é¾_°¾å¸",1330,3,82,3
"2692","Gyeongsangbuk-do","2020/4/12","é¾_°¾å¸",1333,3,83,3
"2693","Gyeongsangbuk-do","2020/4/13","é¾_°¾å¸",1337,4,84,4
"2694","Gyeongsangbuk-do","2020/4/14","é¾_°¾å¸",1342,5,85,5
"2695","Gyeongsangbuk-do","2020/4/15","é¾_°¾å¸",1348,6,86,6
"2696","Gyeongsangbuk-do","2020/4/16","é¾_°¾å¸",1352,4,87,4
"2697","Gyeongsangbuk-do","2020/4/17","é¾_°¾å¸",1356,4,88,4
"2698","Gyeongsangbuk-do","2020/4/18","é¾_°¾å¸",1358,2,89,2
"2699","Gyeongsangbuk-do","2020/4/19","é¾_°¾å¸",1359,1,90,1
"2700","Gyeongsangbuk-do","2020/4/20","é¾_°¾å¸",1361,2,91,2
"2701","Gyeongsangbuk-do","2020/4/21","é¾_°¾å¸",1361,0,92,0
"2702","Gyeongsangbuk-do","2020/4/22","é¾_°¾å¸",1363,2,93,2
"2703","Gyeongsangbuk-do","2020/4/23","é¾_°¾å¸",1363,0,94,0
"2704","Gyeongsangbuk-do","2020/4/24","é¾_°¾å¸",1364,1,95,1
"2705","Gyeongsangbuk-do","2020/4/25","é¾_°¾å¸",1364,0,96,0
"2706","Gyeongsangbuk-do","2020/4/26","é¾_°¾å¸",1364,0,97,0
"2707","Gyeongsangbuk-do","2020/4/27","é¾_°¾å¸",1364,0,98,0
"2708","Gyeongsangbuk-do","2020/4/28","é¾_°¾å¸",1365,1,99,1
"2709","Gyeongsangbuk-do","2020/4/29","é¾_°¾å¸",1365,0,100,0
"2710","Gyeongsangbuk-do","2020/4/30","é¾_°¾å¸",1365,0,101,0
"2711","Gyeongsangbuk-do","2020/5/1","é¾_°¾å¸",1366,1,102,1
"2712","Gyeongsangbuk-do","2020/5/2","é¾_°¾å¸",1366,0,103,0
"2713","Gyeongsangbuk-do","2020/5/3","é¾_°¾å¸",1366,0,104,0
"2714","Gyeongsangbuk-do","2020/5/4","é¾_°¾å¸",1366,0,105,0
"2715","Gyeongsangbuk-do","2020/5/5","é¾_°¾å¸",1366,0,106,0
"2716","Gyeongsangbuk-do","2020/5/6","é¾_°¾å¸",1366,0,107,0
"2717","Gyeongsangbuk-do","2020/5/7","é¾_°¾å¸",1366,0,108,0
"2718","Gyeongsangbuk-do","2020/5/8","é¾_°¾å¸",1366,0,109,0
"2719","Gyeongsangbuk-do","2020/5/9","é¾_°¾å¸",1366,0,110,0
"2720","Gyeongsangbuk-do","2020/5/10","é¾_°¾å¸",1366,0,111,0
"2721","Gyeongsangbuk-do","2020/5/11","é¾_°¾å¸",1366,0,112,0
"2722","Gyeongsangbuk-do","2020/5/12","é¾_°¾å¸",1367,1,113,1
"2723","Gyeongsangbuk-do","2020/5/13","é¾_°¾å¸",1367,0,114,0
"2724","Gyeongsangbuk-do","2020/5/14","é¾_°¾å¸",1368,1,115,1
"2725","Gyeongsangbuk-do","2020/5/15","é¾_°¾å¸",1368,0,116,0
"2726","Gyeongsangbuk-do","2020/5/16","é¾_°¾å¸",1368,0,117,0
"2727","Gyeongsangbuk-do","2020/5/17","é¾_°¾å¸",1368,0,118,0
"2728","Gyeongsangbuk-do","2020/5/18","é¾_°¾å¸",1368,0,119,0
"2729","Gyeongsangbuk-do","2020/5/19","é¾_°¾å¸",1368,0,120,0
"2730","Gyeongsangbuk-do","2020/5/20","é¾_°¾å¸",1368,0,121,0
"2731","Gyeongsangbuk-do","2020/5/21","é¾_°¾å¸",1368,0,122,0
"2732","Gyeongsangbuk-do","2020/5/22","é¾_°¾å¸",1370,2,123,2
"2733","Gyeongsangbuk-do","2020/5/23","é¾_°¾å¸",1370,0,124,0
"2734","Gyeongsangbuk-do","2020/5/24","é¾_°¾å¸",1376,6,125,6
"2735","Gyeongsangbuk-do","2020/5/25","é¾_°¾å¸",1377,1,126,1
"2736","Gyeongsangbuk-do","2020/5/26","é¾_°¾å¸",1378,1,127,1
"2737","Gyeongsangbuk-do","2020/5/27","é¾_°¾å¸",1378,0,128,0
"2738","Gyeongsangbuk-do","2020/5/28","é¾_°¾å¸",1379,1,129,1
"2739","Gyeongsangbuk-do","2020/5/29","é¾_°¾å¸",1379,0,130,0
"2740","Gyeongsangbuk-do","2020/5/30","é¾_°¾å¸",1379,0,131,0
"2741","Gyeongsangbuk-do","2020/5/31","é¾_°¾å¸",1379,0,132,0
"2742","Gyeongsangbuk-do","2020/6/1","é¾_°¾å¸",1379,0,133,0
"2743","Gyeongsangbuk-do","2020/6/2","é¾_°¾å¸",1379,0,134,0
"2744","Gyeongsangbuk-do","2020/6/3","é¾_°¾å¸",1379,0,135,0
"2745","Gyeongsangbuk-do","2020/6/4","é¾_°¾å¸",1380,1,136,1
"2746","Gyeongsangbuk-do","2020/6/5","é¾_°¾å¸",1382,2,137,2
"2747","Gyeongsangbuk-do","2020/6/6","é¾_°¾å¸",1383,1,138,1
"2748","Gyeongsangbuk-do","2020/6/7","é¾_°¾å¸",1383,0,139,0
"2749","Gyeongsangbuk-do","2020/6/8","é¾_°¾å¸",1383,0,140,0
"2750","Gyeongsangbuk-do","2020/6/9","é¾_°¾å¸",1383,0,141,0
"2751","Gyeongsangbuk-do","2020/6/10","é¾_°¾å¸",1383,0,142,0
"2752","Gyeongsangbuk-do","2020/6/11","é¾_°¾å¸",1383,0,143,0
"2753","Gyeongsangbuk-do","2020/6/12","é¾_°¾å¸",1383,0,144,0
"2754","Gyeongsangbuk-do","2020/6/13","é¾_°¾å¸",1383,0,145,0
"2755","Gyeongsangbuk-do","2020/6/14","é¾_°¾å¸",1383,0,146,0
"2756","Gyeongsangbuk-do","2020/6/15","é¾_°¾å¸",1383,0,147,0
"2757","Gyeongsangbuk-do","2020/6/16","é¾_°¾å¸",1383,0,148,0
"2758","Gyeongsangbuk-do","2020/6/17","é¾_°¾å¸",1383,0,149,0
"2759","Gyeongsangbuk-do","2020/6/18","é¾_°¾å¸",1383,0,150,0
"2760","Gyeongsangbuk-do","2020/6/19","é¾_°¾å¸",1383,0,151,0
"2761","Gyeongsangbuk-do","2020/6/20","é¾_°¾å¸",1384,1,152,1
"2762","Gyeongsangbuk-do","2020/6/21","é¾_°¾å¸",1384,0,153,0
"2763","Gyeongsangbuk-do","2020/6/22","é¾_°¾å¸",1385,1,154,1
"2764","Gyeongsangbuk-do","2020/6/23","é¾_°¾å¸",1385,0,155,0
"2765","Gyeongsangbuk-do","2020/6/24","é¾_°¾å¸",1386,1,156,1
"2766","Gyeongsangbuk-do","2020/6/25","é¾_°¾å¸",1386,0,157,0
"2767","Gyeongsangbuk-do","2020/6/26","é¾_°¾å¸",1387,1,158,1
"2768","Gyeongsangbuk-do","2020/6/27","é¾_°¾å¸",1387,0,159,0
"2769","Gyeongsangbuk-do","2020/6/28","é¾_°¾å¸",1387,0,160,0
"2770","Gyeongsangbuk-do","2020/6/29","é¾_°¾å¸",1388,1,161,1
"2771","Gyeongsangbuk-do","2020/6/30","é¾_°¾å¸",1389,1,162,1
"2772","Chungcheongbuk-do","2020/1/20","æ¸__å¸",0,NA,0,NA
"2773","Chungcheongbuk-do","2020/1/21","æ¸__å¸",0,0,1,0
"2774","Chungcheongbuk-do","2020/1/22","æ¸__å¸",0,0,2,0
"2775","Chungcheongbuk-do","2020/1/23","æ¸__å¸",0,0,3,0
"2776","Chungcheongbuk-do","2020/1/24","æ¸__å¸",0,0,4,0
"2777","Chungcheongbuk-do","2020/1/25","æ¸__å¸",0,0,5,0
"2778","Chungcheongbuk-do","2020/1/26","æ¸__å¸",0,0,6,0
"2779","Chungcheongbuk-do","2020/1/27","æ¸__å¸",0,0,7,0
"2780","Chungcheongbuk-do","2020/1/28","æ¸__å¸",0,0,8,0
"2781","Chungcheongbuk-do","2020/1/29","æ¸__å¸",0,0,9,0
"2782","Chungcheongbuk-do","2020/1/30","æ¸__å¸",0,0,10,0
"2783","Chungcheongbuk-do","2020/1/31","æ¸__å¸",0,0,11,0
"2784","Chungcheongbuk-do","2020/2/1","æ¸__å¸",0,0,12,0
"2785","Chungcheongbuk-do","2020/2/2","æ¸__å¸",0,0,13,0
"2786","Chungcheongbuk-do","2020/2/3","æ¸__å¸",0,0,14,0
"2787","Chungcheongbuk-do","2020/2/4","æ¸__å¸",0,0,15,0
"2788","Chungcheongbuk-do","2020/2/5","æ¸__å¸",0,0,16,0
"2789","Chungcheongbuk-do","2020/2/6","æ¸__å¸",0,0,17,0
"2790","Chungcheongbuk-do","2020/2/7","æ¸__å¸",0,0,18,0
"2791","Chungcheongbuk-do","2020/2/8","æ¸__å¸",0,0,19,0
"2792","Chungcheongbuk-do","2020/2/9","æ¸__å¸",0,0,20,0
"2793","Chungcheongbuk-do","2020/2/10","æ¸__å¸",0,0,21,0
"2794","Chungcheongbuk-do","2020/2/11","æ¸__å¸",0,0,22,0
"2795","Chungcheongbuk-do","2020/2/12","æ¸__å¸",0,0,23,0
"2796","Chungcheongbuk-do","2020/2/13","æ¸__å¸",0,0,24,0
"2797","Chungcheongbuk-do","2020/2/14","æ¸__å¸",0,0,25,0
"2798","Chungcheongbuk-do","2020/2/15","æ¸__å¸",0,0,26,0
"2799","Chungcheongbuk-do","2020/2/16","æ¸__å¸",0,0,27,0
"2800","Chungcheongbuk-do","2020/2/17","æ¸__å¸",0,0,28,0
"2801","Chungcheongbuk-do","2020/2/18","æ¸__å¸",0,0,29,0
"2802","Chungcheongbuk-do","2020/2/19","æ¸__å¸",0,0,30,0
"2803","Chungcheongbuk-do","2020/2/20","æ¸__å¸",0,0,31,0
"2804","Chungcheongbuk-do","2020/2/21","æ¸__å¸",1,1,32,1
"2805","Chungcheongbuk-do","2020/2/22","æ¸__å¸",3,2,33,2
"2806","Chungcheongbuk-do","2020/2/23","æ¸__å¸",3,0,34,0
"2807","Chungcheongbuk-do","2020/2/24","æ¸__å¸",3,0,35,0
"2808","Chungcheongbuk-do","2020/2/25","æ¸__å¸",5,2,36,2
"2809","Chungcheongbuk-do","2020/2/26","æ¸__å¸",5,0,37,0
"2810","Chungcheongbuk-do","2020/2/27","æ¸__å¸",8,3,38,3
"2811","Chungcheongbuk-do","2020/2/28","æ¸__å¸",9,1,39,1
"2812","Chungcheongbuk-do","2020/2/29","æ¸__å¸",10,1,40,1
"2813","Chungcheongbuk-do","2020/3/1","æ¸__å¸",11,1,41,1
"2814","Chungcheongbuk-do","2020/3/2","æ¸__å¸",11,0,42,0
"2815","Chungcheongbuk-do","2020/3/3","æ¸__å¸",11,0,43,0
"2816","Chungcheongbuk-do","2020/3/4","æ¸__å¸",11,0,44,0
"2817","Chungcheongbuk-do","2020/3/5","æ¸__å¸",12,1,45,1
"2818","Chungcheongbuk-do","2020/3/6","æ¸__å¸",15,3,46,3
"2819","Chungcheongbuk-do","2020/3/7","æ¸__å¸",20,5,47,5
"2820","Chungcheongbuk-do","2020/3/8","æ¸__å¸",24,4,48,4
"2821","Chungcheongbuk-do","2020/3/9","æ¸__å¸",25,1,49,1
"2822","Chungcheongbuk-do","2020/3/10","æ¸__å¸",25,0,50,0
"2823","Chungcheongbuk-do","2020/3/11","æ¸__å¸",27,2,51,2
"2824","Chungcheongbuk-do","2020/3/12","æ¸__å¸",27,0,52,0
"2825","Chungcheongbuk-do","2020/3/13","æ¸__å¸",27,0,53,0
"2826","Chungcheongbuk-do","2020/3/14","æ¸__å¸",28,1,54,1
"2827","Chungcheongbuk-do","2020/3/15","æ¸__å¸",31,3,55,3
"2828","Chungcheongbuk-do","2020/3/16","æ¸__å¸",31,0,56,0
"2829","Chungcheongbuk-do","2020/3/17","æ¸__å¸",31,0,57,0
"2830","Chungcheongbuk-do","2020/3/18","æ¸__å¸",32,1,58,1
"2831","Chungcheongbuk-do","2020/3/19","æ¸__å¸",33,1,59,1
"2832","Chungcheongbuk-do","2020/3/20","æ¸__å¸",33,0,60,0
"2833","Chungcheongbuk-do","2020/3/21","æ¸__å¸",34,1,61,1
"2834","Chungcheongbuk-do","2020/3/22","æ¸__å¸",35,1,62,1
"2835","Chungcheongbuk-do","2020/3/23","æ¸__å¸",37,2,63,2
"2836","Chungcheongbuk-do","2020/3/24","æ¸__å¸",38,1,64,1
"2837","Chungcheongbuk-do","2020/3/25","æ¸__å¸",38,0,65,0
"2838","Chungcheongbuk-do","2020/3/26","æ¸__å¸",39,1,66,1
"2839","Chungcheongbuk-do","2020/3/27","æ¸__å¸",41,2,67,2
"2840","Chungcheongbuk-do","2020/3/28","æ¸__å¸",41,0,68,0
"2841","Chungcheongbuk-do","2020/3/29","æ¸__å¸",41,0,69,0
"2842","Chungcheongbuk-do","2020/3/30","æ¸__å¸",44,3,70,3
"2843","Chungcheongbuk-do","2020/3/31","æ¸__å¸",44,0,71,0
"2844","Chungcheongbuk-do","2020/4/1","æ¸__å¸",44,0,72,0
"2845","Chungcheongbuk-do","2020/4/2","æ¸__å¸",44,0,73,0
"2846","Chungcheongbuk-do","2020/4/3","æ¸__å¸",45,1,74,1
"2847","Chungcheongbuk-do","2020/4/4","æ¸__å¸",45,0,75,0
"2848","Chungcheongbuk-do","2020/4/5","æ¸__å¸",45,0,76,0
"2849","Chungcheongbuk-do","2020/4/6","æ¸__å¸",45,0,77,0
"2850","Chungcheongbuk-do","2020/4/7","æ¸__å¸",45,0,78,0
"2851","Chungcheongbuk-do","2020/4/8","æ¸__å¸",45,0,79,0
"2852","Chungcheongbuk-do","2020/4/9","æ¸__å¸",45,0,80,0
"2853","Chungcheongbuk-do","2020/4/10","æ¸__å¸",45,0,81,0
"2854","Chungcheongbuk-do","2020/4/11","æ¸__å¸",45,0,82,0
"2855","Chungcheongbuk-do","2020/4/12","æ¸__å¸",45,0,83,0
"2856","Chungcheongbuk-do","2020/4/13","æ¸__å¸",45,0,84,0
"2857","Chungcheongbuk-do","2020/4/14","æ¸__å¸",45,0,85,0
"2858","Chungcheongbuk-do","2020/4/15","æ¸__å¸",45,0,86,0
"2859","Chungcheongbuk-do","2020/4/16","æ¸__å¸",45,0,87,0
"2860","Chungcheongbuk-do","2020/4/17","æ¸__å¸",45,0,88,0
"2861","Chungcheongbuk-do","2020/4/18","æ¸__å¸",45,0,89,0
"2862","Chungcheongbuk-do","2020/4/19","æ¸__å¸",45,0,90,0
"2863","Chungcheongbuk-do","2020/4/20","æ¸__å¸",45,0,91,0
"2864","Chungcheongbuk-do","2020/4/21","æ¸__å¸",45,0,92,0
"2865","Chungcheongbuk-do","2020/4/22","æ¸__å¸",45,0,93,0
"2866","Chungcheongbuk-do","2020/4/23","æ¸__å¸",45,0,94,0
"2867","Chungcheongbuk-do","2020/4/24","æ¸__å¸",45,0,95,0
"2868","Chungcheongbuk-do","2020/4/25","æ¸__å¸",45,0,96,0
"2869","Chungcheongbuk-do","2020/4/26","æ¸__å¸",45,0,97,0
"2870","Chungcheongbuk-do","2020/4/27","æ¸__å¸",45,0,98,0
"2871","Chungcheongbuk-do","2020/4/28","æ¸__å¸",45,0,99,0
"2872","Chungcheongbuk-do","2020/4/29","æ¸__å¸",45,0,100,0
"2873","Chungcheongbuk-do","2020/4/30","æ¸__å¸",45,0,101,0
"2874","Chungcheongbuk-do","2020/5/1","æ¸__å¸",45,0,102,0
"2875","Chungcheongbuk-do","2020/5/2","æ¸__å¸",45,0,103,0
"2876","Chungcheongbuk-do","2020/5/3","æ¸__å¸",45,0,104,0
"2877","Chungcheongbuk-do","2020/5/4","æ¸__å¸",45,0,105,0
"2878","Chungcheongbuk-do","2020/5/5","æ¸__å¸",45,0,106,0
"2879","Chungcheongbuk-do","2020/5/6","æ¸__å¸",45,0,107,0
"2880","Chungcheongbuk-do","2020/5/7","æ¸__å¸",46,1,108,1
"2881","Chungcheongbuk-do","2020/5/8","æ¸__å¸",47,1,109,1
"2882","Chungcheongbuk-do","2020/5/9","æ¸__å¸",47,0,110,0
"2883","Chungcheongbuk-do","2020/5/10","æ¸__å¸",49,2,111,2
"2884","Chungcheongbuk-do","2020/5/11","æ¸__å¸",52,3,112,3
"2885","Chungcheongbuk-do","2020/5/12","æ¸__å¸",52,0,113,0
"2886","Chungcheongbuk-do","2020/5/13","æ¸__å¸",52,0,114,0
"2887","Chungcheongbuk-do","2020/5/14","æ¸__å¸",55,3,115,3
"2888","Chungcheongbuk-do","2020/5/15","æ¸__å¸",55,0,116,0
"2889","Chungcheongbuk-do","2020/5/16","æ¸__å¸",56,1,117,1
"2890","Chungcheongbuk-do","2020/5/17","æ¸__å¸",56,0,118,0
"2891","Chungcheongbuk-do","2020/5/18","æ¸__å¸",59,3,119,3
"2892","Chungcheongbuk-do","2020/5/19","æ¸__å¸",59,0,120,0
"2893","Chungcheongbuk-do","2020/5/20","æ¸__å¸",59,0,121,0
"2894","Chungcheongbuk-do","2020/5/21","æ¸__å¸",59,0,122,0
"2895","Chungcheongbuk-do","2020/5/22","æ¸__å¸",59,0,123,0
"2896","Chungcheongbuk-do","2020/5/23","æ¸__å¸",59,0,124,0
"2897","Chungcheongbuk-do","2020/5/24","æ¸__å¸",59,0,125,0
"2898","Chungcheongbuk-do","2020/5/25","æ¸__å¸",59,0,126,0
"2899","Chungcheongbuk-do","2020/5/26","æ¸__å¸",60,1,127,1
"2900","Chungcheongbuk-do","2020/5/27","æ¸__å¸",60,0,128,0
"2901","Chungcheongbuk-do","2020/5/28","æ¸__å¸",60,0,129,0
